Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,9,10,106.09300000,106.29800000,105.97800000,106.11700000,131830,0.99953846
2020,9,9,106.01400000,106.26900000,105.79000000,106.16600000,130051,1.00146211
2020,9,8,106.25100000,106.37800000,105.85700000,106.01100000,125703,0.99802299
2020,9,7,106.21000000,106.38100000,106.12700000,106.22100000,120719,0.99988704
2020,9,4,106.17800000,106.50100000,106.04800000,106.23300000,132508,1.00049915
2020,9,3,106.17800000,106.54700000,105.99600000,106.18000000,140228,1.00006593
2020,9,2,105.94400000,106.29600000,105.84300000,106.17300000,133747,1.00218990
2020,9,1,105.89300000,106.14800000,105.58900000,105.94100000,146858,1.00044384
2020,8,31,105.42900000,106.09200000,105.26900000,105.89400000,148314,1.00510650
2020,8,28,106.55100000,106.94200000,105.19600000,105.35600000,157180,0.98876615
2020,8,27,105.97500000,106.69700000,105.58100000,106.55300000,149239,1.00546360
2020,8,26,106.37900000,106.55100000,105.94400000,105.97400000,135254,0.99617413
2020,8,25,105.96300000,106.57300000,105.86400000,106.38100000,137894,1.00392582
2020,8,24,105.75800000,105.99200000,105.68100000,105.96500000,126057,1.00157848
2020,8,21,105.79000000,106.06700000,105.43600000,105.79800000,137809,1.00013235
2020,8,20,106.10600000,106.21100000,105.73600000,105.78400000,149974,0.99695590
2020,8,19,105.39000000,106.14000000,105.09600000,106.10700000,145334,1.00676509
2020,8,18,105.99100000,106.04700000,105.23300000,105.39400000,135868,0.99433930
2020,8,17,106.57300000,106.66800000,105.93500000,105.99400000,124002,0.99432452
2020,8,14,106.92000000,107.03400000,106.42800000,106.59900000,119885,0.99702573
2020,8,13,106.90000000,107.04500000,106.56100000,106.91700000,136675,1.00020581
2020,8,12,106.47300000,107.01000000,106.42900000,106.89500000,143733,1.00389745
2020,8,11,105.87500000,106.67800000,105.84000000,106.48000000,138936,1.00500236
2020,8,10,105.86200000,106.19700000,105.70200000,105.95000000,122282,1.00043436
2020,8,7,105.53300000,106.05000000,105.47600000,105.90400000,139541,1.00346795
2020,8,6,105.58700000,105.69300000,105.29300000,105.53800000,138432,0.99951700
2020,8,5,105.70400000,105.86700000,105.31500000,105.58900000,141348,0.99890261
2020,8,4,105.85100000,106.19000000,105.63000000,105.70500000,135288,0.99778176
2020,8,3,105.75100000,106.46600000,105.57400000,105.94000000,162982,1.00073681
2020,7,31,104.70900000,106.04900000,104.17500000,105.86200000,157766,1.01096319
2020,7,30,104.90900000,105.28800000,104.66900000,104.71400000,143150,0.99813173
2020,7,29,105.08000000,105.23800000,104.76800000,104.91000000,135471,0.99836318
2020,7,28,105.36600000,105.68100000,104.95100000,105.08200000,137272,0.99731410
2020,7,27,106.01800000,106.11600000,105.08700000,105.36500000,140252,0.99280121
2020,7,24,106.84800000,106.88100000,105.67700000,106.12900000,137754,0.99324293
2020,7,23,107.14300000,107.22500000,106.70400000,106.85100000,111182,0.99726536
2020,7,22,106.79000000,107.28400000,106.69100000,107.14400000,124035,1.00332431
2020,7,21,107.23800000,107.36200000,106.67900000,106.78900000,124181,0.99586877
2020,7,20,107.08600000,107.52200000,106.98800000,107.23200000,120315,1.00189668
2020,7,17,107.26400000,107.35700000,106.92900000,107.02900000,111922,0.99788357
2020,7,16,106.89200000,107.39500000,106.82400000,107.25600000,123897,1.00309563
2020,7,15,107.22300000,107.30300000,106.66000000,106.92500000,127136,0.99719285
2020,7,14,107.28200000,107.42700000,107.11300000,107.22600000,123251,0.99945938
2020,7,13,106.88200000,107.31400000,106.78000000,107.28400000,119974,1.00332934
2020,7,10,107.19000000,107.25900000,106.64600000,106.92800000,126847,0.99754644
2020,7,9,107.26500000,107.39200000,107.09200000,107.19100000,130083,0.99950580
2020,7,8,107.57500000,107.70600000,107.19500000,107.24400000,126872,0.99752581
2020,7,7,107.31300000,107.78600000,107.24100000,107.51000000,125642,1.00147179
2020,7,6,107.45800000,107.76800000,107.25000000,107.35200000,121754,0.99865113
2020,7,3,107.48900000,107.56300000,107.42800000,107.49700000,108623,1.00012095
2020,7,2,107.45700000,107.71900000,107.32700000,107.48400000,124308,1.00023265
2020,7,1,107.91700000,108.15900000,107.35700000,107.45900000,135106,0.99577445
2020,6,30,107.56600000,107.97400000,107.51600000,107.91500000,134417,1.00326317
2020,6,29,107.08300000,107.88000000,107.03300000,107.56400000,132015,1.00332065
2020,6,26,107.18300000,107.35200000,106.79400000,107.20800000,134176,1.00021458
2020,6,25,107.03500000,107.44700000,106.92500000,107.18500000,140397,1.00143884
2020,6,24,106.51200000,107.06000000,106.37900000,107.03100000,144539,1.00490099
2020,6,23,106.89700000,107.21600000,106.06900000,106.50900000,144249,0.99640762
2020,6,22,106.72500000,107.00600000,106.71200000,106.89300000,125663,1.00023393
2020,6,19,106.97100000,107.05200000,106.76300000,106.86800000,135687,0.99919592
2020,6,18,106.99200000,107.12300000,106.66200000,106.95400000,142902,0.99961680
2020,6,17,107.30900000,107.43700000,106.94600000,106.99500000,140024,0.99709245
2020,6,16,107.31100000,107.63400000,107.20500000,107.30700000,164555,0.99984160
2020,6,15,107.29400000,107.56300000,106.99300000,107.32400000,171262,0.99945056
2020,6,12,106.84900000,107.54700000,106.58000000,107.38300000,180158,1.00495068
2020,6,11,107.11600000,107.22800000,106.56800000,106.85400000,179115,0.99759131
2020,6,10,107.74300000,107.86800000,106.98400000,107.11200000,166407,0.99413424
2020,6,9,108.41600000,108.53400000,107.61400000,107.74400000,162225,0.99376499
2020,6,8,109.57900000,109.68400000,108.22600000,108.42000000,154977,0.98933287
2020,6,5,109.10700000,109.84400000,109.03200000,109.58900000,154717,1.00417839
2020,6,4,108.87700000,109.23900000,108.61200000,109.13300000,159145,1.00216719
2020,6,3,108.65800000,108.97700000,108.41600000,108.89700000,170135,1.00215345
2020,6,2,107.57800000,108.76600000,107.50500000,108.66300000,142968,1.01005754
2020,6,1,107.66400000,107.85100000,107.37500000,107.58100000,142429,0.99764455
2020,5,29,107.60800000,107.88500000,107.07800000,107.83500000,154196,1.00192329
2020,5,28,107.71200000,107.89600000,107.56600000,107.62800000,159269,0.99921087
2020,5,27,107.51600000,107.94100000,107.35900000,107.71300000,157156,1.00183229
2020,5,26,107.66300000,107.91800000,107.39600000,107.51600000,139198,0.99840279
2020,5,25,107.56200000,107.77600000,107.51400000,107.68800000,108917,1.00052959
2020,5,22,107.59300000,107.75800000,107.31700000,107.63100000,133224,1.00034389
2020,5,21,107.50400000,107.84300000,107.42900000,107.59400000,133663,1.00098616
2020,5,20,107.69300000,107.97800000,107.33000000,107.48800000,139706,0.99812425
2020,5,19,107.28800000,108.08100000,107.25400000,107.69000000,135111,1.00361596
2020,5,18,107.07200000,107.49800000,107.03500000,107.30200000,131345,1.00197964
2020,5,15,107.22200000,107.42900000,106.85000000,107.09000000,135539,0.99859196
2020,5,14,107.01600000,107.35800000,106.76700000,107.24100000,143146,1.00218677
2020,5,13,107.09300000,107.26700000,106.73800000,107.00700000,149391,0.99916897
2020,5,12,107.60800000,107.68600000,107.09600000,107.09600000,144666,0.99516800
2020,5,11,106.52800000,107.76200000,106.43400000,107.61600000,145615,1.00928479
2020,5,8,106.27100000,106.74100000,106.21600000,106.62600000,147029,1.00349160
2020,5,7,106.07200000,106.65100000,105.98000000,106.25500000,149246,1.00164026
2020,5,6,106.51300000,106.61300000,105.98200000,106.08100000,148301,0.99588806
2020,5,5,106.68700000,106.89000000,106.41000000,106.51900000,141565,0.99829430
2020,5,4,106.80100000,107.06400000,106.62900000,106.70100000,147469,0.99796107
2020,5,1,107.16600000,107.39900000,106.59800000,106.91900000,157180,0.99793728
2020,4,30,106.63000000,107.49300000,106.40300000,107.14000000,165275,1.00496196
2020,4,29,106.85900000,106.88600000,106.35300000,106.61100000,151140,0.99767918
2020,4,28,107.22000000,107.33400000,106.55300000,106.85900000,165279,0.99670746
2020,4,27,107.52100000,107.62400000,106.99400000,107.21200000,78667,0.99793362
2020,4,24,107.54000000,107.76000000,107.36800000,107.43400000,79505,0.99842013
2020,4,23,107.74700000,108.03600000,107.33900000,107.60400000,356272,0.99866355
2020,4,22,107.78600000,107.93400000,107.50600000,107.74800000,316004,0.99965672
2020,4,21,107.61900000,107.88900000,107.27700000,107.78500000,365647,1.00156109
2020,4,20,107.48700000,107.94400000,107.44800000,107.61700000,331522,1.00077185
2020,4,17,107.91200000,108.07900000,107.29600000,107.53400000,398963,0.99646021
2020,4,16,107.44300000,108.07900000,107.15800000,107.91600000,388501,1.00434625
2020,4,15,107.20900000,107.86500000,106.92300000,107.44900000,356127,1.00221057
2020,4,14,107.76800000,107.77200000,106.97400000,107.21200000,321911,0.99489616
2020,4,13,108.39600000,108.52600000,107.49400000,107.76200000,338827,0.99352781
2020,4,10,108.41400000,108.58700000,108.32200000,108.46400000,168365,0.99978799
2020,4,9,108.83000000,109.05900000,108.20100000,108.48700000,400092,0.99685746
2020,4,8,108.75200000,109.09700000,108.49900000,108.82900000,422015,1.00071723
2020,4,7,109.20700000,109.27600000,108.66600000,108.75100000,477249,0.99594300
2020,4,6,108.29800000,109.37700000,108.29800000,109.19400000,462053,1.00609031
2020,4,3,107.86300000,108.67600000,107.80000000,108.53300000,220355,1.00612763
2020,4,2,107.15700000,108.09100000,107.01400000,107.87200000,489080,1.00666306
2020,4,1,107.56200000,107.93700000,106.91300000,107.15800000,507747,0.99643857
2020,3,31,107.80800000,108.72400000,107.45500000,107.54100000,559919,0.99773623
